source,participant_id,stage_id,condition,case_id,part_id,item_no,sentence_id,source_text,sentence_text,state,start_time,end_time,iso_start,iso_end,iso_range,unknown,sink,interlude,accepted_ai_without_edit,unresolved_time_texts,notes
human,P6,stage2,Human-only,H-C6,H-C6a,36,8.26.11,高祖本纪,封燕将臧荼为燕王，建都蓟县。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6a,37,8.26.12,高祖本纪,原来的燕王韩广迁徙辽东称王。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6a,38,8.26.13,高祖本纪,韩广不服从，臧荼攻杀韩广于无终。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6a,39,8.26.14,高祖本纪,封成安君陈余河间三县，住在南皮。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6a,40,8.26.15,高祖本纪,封给梅鋗十万户。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6a,41,8.27.1,高祖本纪,四月，在项羽旌麾之下罢兵散归，诸侯各自回到封国。,time_range,汉高祖元年四月,汉高祖元年八月,-0205-04,-0205-08,-0205-04to-0205-08,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6a,42,8.29.1,高祖本纪,八月，汉王用韩信的计策，从故道回军，袭击雍王章邯。,time_range,汉高祖元年八月,汉二年,-0205-08,-0205-10,-0205-08to-0205-10,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6a,43,8.29.2,高祖本纪,章邯在陈仓迎击汉军，雍王兵败退走，在好畤停下来接战，又失败了，逃到废丘。,time_range,汉高祖元年八月,汉二年,-0205-08,-0205-10,-0205-08to-0205-10,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6a,44,8.29.3,高祖本纪,汉王随即平定了雍地。,time_range,汉高祖元年八月,汉二年,-0205-08,-0205-10,-0205-08to-0205-10,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6a,45,8.29.4,高祖本纪,向东到达咸阳，率军围困雍王于废丘，而派遣将领攻占了陇西、北地、上郡。,time_range,汉高祖元年八月,汉二年,-0205-08,-0205-10,-0205-08to-0205-10,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6a,46,8.29.5,高祖本纪,派将军薛欧、王吸出武关，借助王陵驻扎在南阳的兵力，迎接太公、吕后于沛县。,time_range,汉高祖元年八月,汉二年,-0205-08,-0205-10,-0205-08to-0205-10,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6a,47,8.29.6,高祖本纪,楚听到这一消息，出兵在阳夏阻挡，汉军不能前进。,time_range,汉高祖元年八月,汉二年,-0205-08,-0205-10,-0205-08to-0205-10,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6a,48,8.29.7,高祖本纪,楚让原吴县县令郑昌为韩王，抵抗汉军。,time_range,汉高祖元年八月,汉二年,-0205-08,-0205-10,-0205-08to-0205-10,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6a,49,8.30.1,高祖本纪,二年，汉王东出略取城邑，塞王司马欣、翟王董翳、河南王申阳都投降了。,time_range,汉二年,+infinity,-0205-10,+infinity,-0205-10to+infinity,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6b,50,53.3.1,萧相国世家,秦朝的御史到泗水郡督察郡的工作时，萧何跟着他的属官办事，经常把事情办得有条有理、清清楚楚。,time_range,-infinity,秦二世元年,-infinity,-0209-10,-infinityto-0209-10,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6b,51,53.3.2,萧相国世家,萧何于是担任了泗水郡卒史的工作，公务考核中名列第一。,time_range,-infinity,秦二世元年,-infinity,-0209-10,-infinityto-0209-10,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6b,52,53.3.3,萧相国世家,秦朝的御史打算入朝进言征调萧何，萧何一再辞谢，才没有被调走。,time_range,-infinity,秦二世元年,-infinity,-0209-10,-infinityto-0209-10,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6b,53,53.4.1,萧相国世家,等到刘邦起事做了沛公，萧何常常做为他的助手督办公务。,time_range,秦二世元年秋,汉高祖三年,-0209-09,-0204-10,-0209-09to-0204-10,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6b,54,53.4.2,萧相国世家,沛公进了咸阳，将领们都争先奔向府库，分取金帛财物，唯独萧何首先进入宫室收取秦朝丞相及御史掌管的法律条文、地理图册、户籍档案等文献资料，并将它们珍藏起来。,time_range,秦二世元年秋,汉高祖三年,-0209-09,-0204-10,-0209-09to-0204-10,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6b,55,53.4.3,萧相国世家,沛公做了汉王，任命萧何为丞相。,time_range,汉高祖元年,汉高祖元年,-0206-10,-0206-10,-0206-10to-0206-10,false,false,true,,,
human,P6,stage2,Human-only,H-C6,H-C6b,56,53.4.4,萧相国世家,项羽和诸侯军队进入咸阳屠杀焚烧了一番就离去了。,time_range,汉高祖元年八月,汉高祖元年,-0205-08,-0206-10,-0205-08to-0206-10,false,false,true,,,
human,P6,stage2,Human-only,H-C6,H-C6b,57,53.4.5,萧相国世家,汉王之所以能够详尽地了解天下的险关要塞，家庭、人口的多少，各地诸方面的强弱，民众的疾苦等，就是因为萧何完好地得到了秦朝的文献档案的缘故。,time_range,汉高祖元年八月,汉高祖二年,-0205-08,-0205-10,-0205-08to-0205-10,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6b,58,53.4.6,萧相国世家,萧何向汉王推荐韩信，汉王任命韩信为大将军。,time_range,汉高祖元年八月,汉高祖元年八月,-0205-08,-0205-08,-0205-08to-0205-08,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6b,59,53.4.7,萧相国世家,此事记载在《淮阴侯列传》中。,time_range,-infinity,汉高祖元年八月,-infinity,-0205-08,-infinityto-0205-08,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6b,60,53.5.1,萧相国世家,汉王领兵东进，平定三秦，萧何以丞相的身分留守治理巴蜀，安抚民众，发布政令，供给军队粮草。,time_range,汉高祖二年,+infinity,-0205-10,+infinity,-0205-10to+infinity,false,false,false,,,
human,P6,stage2,Human-only,H-C6,H-C6b,61,53.5.2,萧相国世家,汉二年，汉王与各路诸侯攻打楚军，萧何守卫关中，侍奉太子，治理栎阳。,time_range,汉高祖二年,+infinity,-0205-10,+infinity,-0205-10to+infinity,false,false,false,,,
human,P5,stage1,Human+AI,H-C6,H-C6a,1,8.9.1,高祖本纪,秦二世元年秋天，陈胜等在蕲县起义，到了陈县自立为王，号称“张楚”。,time_range,秦二世元年秋天,秦二世二年,-0209-09,-0208-10,-0209-09to-0208-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,2,8.9.2,高祖本纪,各郡县都大多杀死长官，响应陈胜。,time_range,秦二世元年秋天,秦二世二年,-0209-09,-0208-10,-0209-09to-0208-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,3,8.9.3,高祖本纪,沛县县令恐惧，想要以沛具响应陈胜，,time_range,秦二世元年秋天,秦二世二年,-0209-09,-0208-10,-0209-09to-0208-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,4,8.9.4,高祖本纪,"主吏萧何、狱掾曹参对他说：“您身为秦朝的官吏，如今要叛秦起事，率领沛县子弟，恐怕他们不愿听命。希望您召集逃亡在外面的人,可以得到几百人。利用这股力量胁持群众，群众不敢不听您的命令。”",time_range,秦二世元年秋天,秦二世二年,-0209-09,-0208-10,-0209-09to-0208-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,5,8.9.5,高祖本纪,县令就派樊哙去召唤刘季，刘季的队伍已经近百人了。,time_range,秦二世元年秋天,秦二世二年,-0209-09,-0208-10,-0209-09to-0208-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,6,8.10.1,高祖本纪,于是樊哙跟着刘季来到沛县。,time_range,秦二世元年秋天,秦二世二年,-0209-09,-0208-10,-0209-09to-0208-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,7,8.10.2,高祖本纪,沛县县令又后悔了，恐怕刘季发生变故，就关闭城门，派人防守，（不让刘季进城，）打算杀掉萧何、曹参。,time_range,秦二世元年秋天,秦二世二年,-0209-09,-0208-10,-0209-09to-0208-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,8,8.10.3,高祖本纪,萧何、曹参恐惧，翻过城墙依附刘季。,time_range,秦二世元年秋天,秦二世二年,-0209-09,-0208-10,-0209-09to-0208-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,9,8.10.4,高祖本纪,刘季用帛写了一封信，,time_range,秦二世元年秋天,秦二世二年,-0209-09,-0208-10,-0209-09to-0208-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,10,8.10.5,高祖本纪,射到城上，告诉沛县父老说：“天下苦于秦朝的暴政已经很久了。现在父老为沛令守城，但各国诸侯都已起事，（一旦城破，）就要屠戮沛县。如果沛县父老共同起来杀死沛令，选择子弟中可以立为首领的做领导，以响应诸侯军，那就能保全身家性命。不然的话，父子全遭杀害，死得毫无意义。”,time_range,秦二世元年秋天,秦二世二年,-0209-09,-0208-10,-0209-09to-0208-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,11,8.10.6,高祖本纪,父老们就率领子弟共同杀了沛令，打开城门，迎接刘季，想让他做柿县县令。,time_range,秦二世元年秋天,秦二世二年,-0209-09,-0208-10,-0209-09to-0208-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,12,8.10.7,高祖本纪,刘季说：“天下正在混乱当中，诸侯都已起事，如果推选的将领不胜任，就会一败涂地。我不是吝惜自己的生命，只怕才劣力薄，不能保全父兄子弟。这是件大事，希望另外共同推选一位能够胜任的人。”,time_range,秦二世元年秋天,秦二世二年,-0209-09,-0208-10,-0209-09to-0208-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,13,8.10.8,高祖本纪,萧何、曹参等都是文官，看重身家性命，怕事情不成，秦朝会诛灭他们的全族，所以都推让刘季。,time_range,秦二世元年秋天,秦二世二年,-0209-09,-0208-10,-0209-09to-0208-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,14,8.10.9,高祖本纪,父老们都说：“我们平时听到刘季许多奇异的事情，看来刘季是该显贵的。而且又经过占卜，没有比刘季更吉利的。”,time_range,秦二世元年秋天,秦二世二年,-0209-09,-0208-10,-0209-09to-0208-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,15,8.10.10,高祖本纪,这时刘季再三谦让，大家都不敢担任，最后还是立刘季为沛公。,time_range,秦二世元年秋天,秦二世二年,-0209-09,-0208-10,-0209-09to-0208-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,16,8.10.11,高祖本纪,在沛县衙门的庭院里祭祀黄帝和蚩尤，又用牲血衅鼓旗。,time_range,秦二世元年秋天,秦二世二年,-0209-09,-0208-10,-0209-09to-0208-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,17,8.10.12,高祖本纪,旗子一律红色，因为刘季所杀蛇是白帝的儿子，杀蛇的是赤帝的儿子，所以崇尚赤色。,time_range,秦二世元年秋天,秦二世二年,-0209-09,-0208-10,-0209-09to-0208-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,18,8.10.13,高祖本纪,于是少年子弟和有势的官吏，如萧何、曹参、樊哙等人，都为沛公征集兵员，集合了两三千人，攻打胡陵、方与，回军固守丰邑。,time_range,秦二世元年秋天,秦二世二年,-0209-09,-0208-10,-0209-09to-0208-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,19,8.11.1,高祖本纪,秦二世二年，陈胜将领周章的军队西至戏水而还。,time_range,秦二世二年,汉高祖元年,-0208-10,-0206-10,-0208-10to-0206-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,20,8.24.2,高祖本纪,汉高祖元年，秦地的百姓大失所望，然而心里恐惧，不敢不服从。,time_range,汉高祖元年,汉高祖元年正月,-0206-10,-0205-01,-0206-10to-0205-01,false,false,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6a,21,8.25.1,高祖本纪,项羽派人回去报告楚怀王。,time_range,汉高祖元年,汉高祖元年正月,-0206-10,-0205-01,-0206-10to-0205-01,false,false,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6a,22,8.25.2,高祖本纪,楚怀王说：“按照原来的约定办。”,time_range,汉高祖元年,汉高祖元年正月,-0206-10,-0205-01,-0206-10to-0205-01,false,false,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6a,23,8.25.3,高祖本纪,项羽怨恨楚怀王不肯让他与沛公一起西进入关，而派他北上救赵，,time_range,汉高祖元年,汉高祖元年正月,-0206-10,-0205-01,-0206-10to-0205-01,false,false,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6a,24,8.25.4,高祖本纪,在天下诸侯争夺称王关中的约定中落在后面，他就说：“怀王这个人，我家项梁所立，没有什么功劳，凭什么主持约定。本来安定天下的，是诸位将领和我项籍。”,time_range,汉高祖元年,汉高祖元年正月,-0206-10,-0205-01,-0206-10to-0205-01,false,false,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6a,25,8.25.5,高祖本纪,就假意推尊楚怀王为义帝，实际上不听从他的命令。,time_range,汉高祖元年,汉高祖元年正月,-0206-10,-0205-01,-0206-10to-0205-01,false,false,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6a,26,8.26.1,高祖本纪,正月，项羽自立为西楚霸王，在梁、楚地区的九个郡称王，建都彭城。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,27,8.26.2,高祖本纪,背弃原来的约定，改立沛公为汉王，在巴、蜀、汉中称玉，建都南郑。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,28,8.26.3,高祖本纪,把关中瓜分为三，封立秦朝的三个将领：章邯为雍王，建都废丘：司马欣为塞王，建都栎阳；董翳为翟王，建都高奴。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,29,8.26.4,高祖本纪,封楚将瑕丘申阳为河南王，建都洛阳。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,30,8.26.5,高祖本纪,封赵将司马印为殷王，建都朝歌。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,31,8.26.6,高祖本纪,赵王歇迁徙代地称王。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,32,8.26.7,高祖本纪,封赵将张耳为常山王，建都襄国。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,33,8.26.8,高祖本纪,封当阳君黥布为九江王，建都六县。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,34,8.26.9,高祖本纪,封楚怀王柱国共敖为临江王，建都江陵。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,35,8.26.10,高祖本纪,封番郡吴芮为衡山王，建都邾县。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,36,8.26.11,高祖本纪,封燕将臧荼为燕王，建都蓟县。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,37,8.26.12,高祖本纪,原来的燕王韩广迁徙辽东称王。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,38,8.26.13,高祖本纪,韩广不服从，臧荼攻杀韩广于无终。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,39,8.26.14,高祖本纪,封成安君陈余河间三县，住在南皮。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,40,8.26.15,高祖本纪,封给梅鋗十万户。,time_range,汉高祖元年正月,汉高祖元年四月,-0205-01,-0205-04,-0205-01to-0205-04,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,41,8.27.1,高祖本纪,四月，在项羽旌麾之下罢兵散归，诸侯各自回到封国。,time_range,汉高祖元年四月,汉高祖元年八月,-0205-04,-0205-08,-0205-04to-0205-08,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,42,8.29.1,高祖本纪,八月，汉王用韩信的计策，从故道回军，袭击雍王章邯。,time_range,汉高祖元年八月,汉二年,-0205-08,-0205-10,-0205-08to-0205-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,43,8.29.2,高祖本纪,章邯在陈仓迎击汉军，雍王兵败退走，在好畤停下来接战，又失败了，逃到废丘。,time_range,汉高祖元年八月,汉二年,-0205-08,-0205-10,-0205-08to-0205-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,44,8.29.3,高祖本纪,汉王随即平定了雍地。,time_range,汉高祖元年八月,汉二年,-0205-08,-0205-10,-0205-08to-0205-10,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6a,45,8.29.4,高祖本纪,向东到达咸阳，率军围困雍王于废丘，而派遣将领攻占了陇西、北地、上郡。,time_range,汉高祖元年八月,汉二年,-0205-08,-0205-10,-0205-08to-0205-10,false,false,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6a,46,8.29.5,高祖本纪,派将军薛欧、王吸出武关，借助王陵驻扎在南阳的兵力，迎接太公、吕后于沛县。,time_range,汉高祖元年八月,汉二年,-0205-08,-0205-10,-0205-08to-0205-10,false,false,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6a,47,8.29.6,高祖本纪,楚听到这一消息，出兵在阳夏阻挡，汉军不能前进。,time_range,汉高祖元年八月,汉二年,-0205-08,-0205-10,-0205-08to-0205-10,false,false,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6a,48,8.29.7,高祖本纪,楚让原吴县县令郑昌为韩王，抵抗汉军。,time_range,汉高祖元年八月,汉二年,-0205-08,-0205-10,-0205-08to-0205-10,false,false,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6a,49,8.30.1,高祖本纪,二年，汉王东出略取城邑，塞王司马欣、翟王董翳、河南王申阳都投降了。,time_range,汉二年八月,+infinity,-0204-08,+infinity,-0204-08to+infinity,false,false,false,yes,,
human,P5,stage1,Human+AI,H-C6,H-C6b,50,53.3.1,萧相国世家,秦朝的御史到泗水郡督察郡的工作时，萧何跟着他的属官办事，经常把事情办得有条有理、清清楚楚。,time_range,秦朝的御史到泗水郡督察郡的工作时,秦二世二年,,-0208-10,,false,false,false,no,秦朝的御史到泗水郡督察郡的工作时,
human,P5,stage1,Human+AI,H-C6,H-C6b,51,53.3.2,萧相国世家,萧何于是担任了泗水郡卒史的工作，公务考核中名列第一。,time_range,秦二世二年,秦二世二年,-0208-10,-0208-10,-0208-10to-0208-10,false,true,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6b,52,53.3.3,萧相国世家,秦朝的御史打算入朝进言征调萧何，萧何一再辞谢，才没有被调走。,time_range,-infinity,汉二年,-infinity,-0205-10,-infinityto-0205-10,false,false,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6b,53,53.4.1,萧相国世家,等到刘邦起事做了沛公，萧何常常做为他的助手督办公务。,time_range,-infinity,汉二年,-infinity,-0205-10,-infinityto-0205-10,false,false,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6b,54,53.4.2,萧相国世家,沛公进了咸阳，将领们都争先奔向府库，分取金帛财物，唯独萧何首先进入宫室收取秦朝丞相及御史掌管的法律条文、地理图册、户籍档案等文献资料，并将它们珍藏起来。,time_range,-infinity,汉二年,-infinity,-0205-10,-infinityto-0205-10,false,false,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6b,55,53.4.3,萧相国世家,沛公做了汉王，任命萧何为丞相。,time_range,-infinity,汉二年,-infinity,-0205-10,-infinityto-0205-10,false,false,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6b,56,53.4.4,萧相国世家,项羽和诸侯军队进入咸阳屠杀焚烧了一番就离去了。,time_range,-infinity,汉二年,-infinity,-0205-10,-infinityto-0205-10,false,false,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6b,57,53.4.5,萧相国世家,汉王之所以能够详尽地了解天下的险关要塞，家庭、人口的多少，各地诸方面的强弱，民众的疾苦等，就是因为萧何完好地得到了秦朝的文献档案的缘故。,time_range,-infinity,汉二年,-infinity,-0205-10,-infinityto-0205-10,false,false,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6b,58,53.4.6,萧相国世家,萧何向汉王推荐韩信，汉王任命韩信为大将军。,time_range,-infinity,汉二年,-infinity,-0205-10,-infinityto-0205-10,false,false,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6b,59,53.4.7,萧相国世家,此事记载在《淮阴侯列传》中。,sink,-infinity,汉二年,-infinity,-0205-10,-infinityto-0205-10,false,true,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6b,60,53.5.1,萧相国世家,汉王领兵东进，平定三秦，萧何以丞相的身分留守治理巴蜀，安抚民众，发布政令，供给军队粮草。,time_range,-infinity,汉二年,-infinity,-0205-10,-infinityto-0205-10,false,false,false,no,,
human,P5,stage1,Human+AI,H-C6,H-C6b,61,53.5.2,萧相国世家,汉二年，汉王与各路诸侯攻打楚军，萧何守卫关中，侍奉太子，治理栎阳。,time_range,汉二年,+infinity,-0205-10,+infinity,-0205-10to+infinity,false,false,false,no,,
